id,diverse_1994,diverse_2016,total_1994,total_2016
4843170,0,1,280,162
4843200,1,1,1254,1252
4843230,0,1,909,1085
4843260,0,1,1174,1492
4843290,0,1,1747,1600
4843320,1,1,1445,1122
4843350,1,0,2946,3814
4843400,1,1,284,203
4843470,1,1,16656,18130
4843530,-1,0,728,760
4843560,1,1,302,383
4843650,-1,-1,18528,43454
4843680,-1,1,177,218
4843720,0,0,5360,4750
4843740,1,1,82,46
4843760,0,1,510,624
4843800,-1,-1,1651,4534
4843860,-1,1,569,786
4843890,0,0,875,1589
4843920,0,1,1960,2352
4843950,1,1,1057,1046
4843980,0,0,339,375
4844010,1,1,1029,2080
4844040,0,1,150,272
4844110,1,1,2645,1978
4844150,1,1,14582,14041
4844160,-1,0,5782,4764
4844250,-1,1,78,113
4844280,1,1,15564,14748
4844310,1,0,263,311
4844370,0,1,88,139
4844410,0,0,813,1108
4844430,1,1,3126,6873
4844470,1,1,886,751
4844490,0,1,63,74
4844520,0,1,200,191
4844580,-1,0,1042,1273
4844670,1,1,833,940
4844710,0,1,394,335
4844730,1,1,5022,8388
4844800,0,1,5926,8021
4844810,0,-1,415,300
4844820,1,1,572,647
4844890,1,1,723,607
4844910,1,1,194,280
4844940,0,1,314,284
4844960,-1,-1,12838,17220
4845000,-1,-1,703,561
4845040,0,0,1455,1292
4845090,1,1,3782,2449
4845120,0,0,1858,2056
4845150,1,1,1032,1074
4845180,0,0,630,672
4845210,0,1,178,272
4845240,1,1,49,69
4845330,-1,0,94,156
4845380,1,1,2806,2212
4845420,0,1,383,448
4845450,-1,0,482,366
4845480,-1,0,1340,1503
4845540,0,1,4302,6760
4845570,1,1,539,328
4845600,0,1,3496,4731
4845630,-1,0,1284,1599
4845670,0,1,631,812
4845690,1,1,215,176
4845720,0,1,1374,1505
4845780,1,1,15913,14080
4845840,0,0,57,118
4845900,0,1,3529,7308
4845950,0,1,2373,2403
4845990,1,0,243,120
4846080,-1,1,354,436
4846110,0,0,127,168
4846170,1,1,394,418
4846200,-1,0,1437,1494
4846230,1,1,916,1037
4846260,1,1,859,575
4846320,-1,1,742,783
4846350,0,0,559,661
4846380,1,1,599,511
4846410,0,0,141,153
4846440,1,1,1723,1305
4846470,1,1,397,515
4846500,-1,1,2419,4253
4846530,-1,1,3202,14886
4846590,0,1,333,380
4846620,1,1,1622,1611
4846650,1,1,809,515
4846680,0,-1,47572,40482
4846710,-1,-1,2882,3561
4846740,-1,-1,391,384
4846770,-1,0,154,220
4899130,-1,-1,617,363
4900030,-1,0,42014,78178
4900060,-1,0,1426,1518
4900090,-1,0,11290,11696
4900120,-1,0,12857,17404
4900150,-1,0,5160,3318
4900180,-1,-1,212,209
4900210,-1,0,58122,72215
4900240,0,0,4648,5054
4900270,-1,-1,3347,2287
4900300,-1,0,1129,982
4900330,-1,1,1625,1484
4900360,0,1,78486,68640
4900390,-1,0,6148,8969
4900420,-1,0,70761,51634
4900450,-1,-1,1745,2539
4900480,-1,-1,1479,1262
4900510,-1,1,6008,5894
4900540,-1,0,3858,2967
4900570,-1,-1,2052,3002
4900600,-1,1,6829,6486
4900630,-1,0,18330,32849
4900660,-1,0,2398,2447
4900690,-1,0,1015,1042
4900720,1,1,12969,12003
4900750,-1,0,2973,4885
4900780,-1,0,420,279
4900810,0,1,13629,14082
4900840,-1,-1,574,497
4900870,1,1,25826,23414
4900900,1,1,3452,3107
4900930,-1,-1,4972,4559
4900960,-1,0,3061,3345
4900990,-1,0,1185,1618
4901020,-1,-1,290,244
4901050,0,0,7488,14364
4901080,0,0,6831,6859
4901110,-1,0,3288,6774
4901140,-1,0,16550,28451
4901170,-1,-1,602,491
4901200,-1,0,27383,31064
5000001,-1,-1,583,372
5000002,-1,-1,948,666
5000003,-1,-1,96,91
5001710,-1,-1,136,77
5001740,-1,-1,73,78
5001770,-1,-1,216,202
5001830,-1,-1,571,408
5001890,-1,-1,184,145
5001950,-1,-1,106,70
5001980,-1,-1,224,206
5002010,-1,0,940,892
5002040,-1,-1,1139,858
5002070,-1,-1,240,159
5002130,-1,-1,1358,1007
5002160,-1,-1,127,87
5002190,-1,0,189,224
5002220,-1,-1,300,220
5002250,-1,-1,449,274
5002340,-1,-1,305,256
5002370,-1,-1,133,87
5002400,-1,-1,601,386
5002490,-1,0,1014,860
5002520,-1,0,1360,1065
5002550,-1,0,151,77
5002610,-1,-1,174,104
5002640,-1,-1,487,315
5002670,-1,-1,125,73
5002730,-1,-1,92,124
5002790,-1,-1,202,206
5002820,-1,1,3794,3949
5002850,-1,-1,246,176
5002880,-1,-1,182,122
5002910,-1,-1,354,353
5002940,-1,-1,295,189
5003010,-1,-1,121,122
5003030,-1,-1,875,1252
5003060,-1,-1,123,112
5003090,-1,-1,500,405
5003120,-1,-1,335,194
5003240,-1,0,2471,2347
5003270,-1,-1,249,132
5003330,-1,-1,106,91
5003360,-1,-1,129,137
5003390,-1,0,275,196
5003450,-1,-1,459,366
5003480,-1,-1,553,423
5003510,-1,-1,249,202
5003540,-1,-1,118,102
5003570,-1,-1,190,165
5003690,-1,-1,225,211
5003720,-1,-1,151,144
5003780,-1,-1,693,684
5003810,-1,0,2342,1144
5003840,-1,-1,1436,1397
5003870,-1,-1,450,360
5003900,-1,-1,492,407
5003930,-1,-1,817,887
5003960,-1,-1,292,234
5004020,-1,-1,95,103
5004050,-1,-1,187,173
5004080,-1,-1,104,137
5004110,-1,0,145,142
5004140,-1,-1,734,623
5004170,-1,-1,107,127
5004290,-1,-1,231,220
5004470,-1,-1,275,112
5004500,-1,-1,82,60
5004560,-1,-1,355,253
5004580,-1,-1,753,644
5004590,-1,-1,1794,1514
5004620,-1,-1,487,340
5004650,0,0,426,362
5004680,-1,-1,619,583
5004710,-1,0,70,41
5004770,-1,-1,139,149
5004800,-1,-1,309,245
5004860,-1,-1,161,134
5004890,-1,-1,32,28
5004920,-1,-1,95,62
5004960,-1,-1,81,79
5005010,-1,-1,279,255
5005050,-1,-1,415,394
5005060,-1,-1,800,729
5005120,-1,-1,358,307
5005160,-1,-1,118,139
5005220,-1,-1,107,107
5005250,-1,-1,229,118
5005280,-1,-1,197,138
5005310,-1,-1,751,505
5005370,-1,-1,498,418
5005400,-1,-1,112,90
5005490,-1,0,597,544
5005520,-1,-1,1027,850
5005550,-1,-1,177,188
5005580,-1,-1,78,74
5005610,-1,-1,1916,1670
5005620,0,1,1165,795
5005640,-1,-1,211,186
5005670,-1,-1,110,148
5005700,-1,0,1316,1080
5005730,-1,-1,205,125
5005810,-1,-1,1890,1443
5005820,-1,-1,131,107
5005880,-1,-1,155,112
5005910,-1,-1,62,61
5005940,-1,-1,181,160
5006000,-1,-1,408,353
5006030,-1,-1,175,120
5006090,-1,-1,104,57
5006120,-1,-1,893,550
5006180,-1,-1,458,333
5006210,-1,-1,130,97
5006240,-1,-1,151,119
5006270,-1,-1,160,119
5006390,-1,-1,76,56
5006600,-1,-1,674,417
5006630,-1,-1,361,279
5006660,-1,-1,380,280
5006690,-1,0,273,185
5006720,-1,-1,474,307
5006750,-1,-1,52,54
5006780,-1,-1,112,49
5006810,-1,0,549,424
5006870,-1,-1,65,56
5006900,-1,-1,247,141
5006930,-1,-1,953,576
5006960,-1,-1,64,41
5006990,-1,-1,547,380
5007050,-1,0,2564,2228
5007080,-1,-1,464,350
5007140,-1,-1,126,105
5007230,-1,-1,347,284
5007260,-1,-1,145,148
5007320,-1,0,797,854
5007350,-1,0,331,293
5007380,-1,0,125,92
5007410,-1,0,127,97
5007470,-1,0,2381,2672
5007500,-1,-1,223,147
5007530,-1,-1,1900,1282
5007560,-1,0,911,787
5007600,-1,-1,734,780
5007650,-1,-1,980,710
5007680,-1,-1,104,75
5007740,-1,-1,209,182
5007770,-1,-1,62,47
5007800,-1,-1,605,846
5007830,-1,-1,163,121
5007920,-1,-1,91,95
5007950,-1,-1,153,104
5007980,-1,0,621,575
5008010,-1,-1,297,224
5008100,-1,-1,104,79
5008130,-1,-1,213,189
5008160,-1,-1,155,132
5008224,-1,-1,586,408
5008225,-1,0,549,365
5008228,-1,-1,180,118
5008235,-1,-1,798,639
5008237,-1,-1,900,746
5008240,-1,-1,140,100
5008241,-1,-1,265,150
5008242,-1,-1,369,262
5008243,-1,-1,412,326
5008245,-1,-1,347,252
5008246,-1,-1,427,326
5008247,-1,-1,533,337
5008248,-1,-1,441,319
5008250,-1,-1,395,280
5008280,-1,-1,564,457
5008310,-1,0,237,198
5008400,-1,-1,174,138
5008430,-1,-1,106,102
5008520,-1,-1,75,53
5008550,-1,-1,194,175
5008580,-1,-1,132,102
5008640,-1,-1,163,147
5008670,-1,-1,74,90
5008700,-1,-1,271,234
5008760,-1,-1,102,92
5008850,-1,-1,487,334
5008880,-1,-1,88,78
5008940,-1,-1,343,188
5008970,-1,-1,329,223
5009060,-1,-1,80,63
5009180,-1,-1,572,536
5009210,-1,0,962,1156
5009270,-1,-1,28,19
5009300,-1,-1,712,607
5009360,-1,1,861,848
5009390,-1,-1,162,151
5009420,-1,-1,90,56
5009450,-1,-1,32,23
5009480,-1,-1,338,185
5009510,-1,-1,697,498
5009540,-1,-1,94,77
5009570,-1,-1,354,259
5009600,-1,-1,1068,710
5100060,1,1,5500,5262
5100090,0,1,10889,13635
5100120,1,1,9792,15301
5100152,-1,0,3080,2244
5100180,1,1,1697,1808
5100210,0,1,4603,4139
5100240,1,1,2332,2304
5100270,1,1,16854,26176
5100300,-1,0,10468,10384
5100330,-1,-1,885,562
5100360,0,0,9489,9702
5100390,-1,-1,1045,771
5100420,-1,0,4352,4654
5100450,-1,0,2528,2299
5100480,1,1,2576,1720
5100510,-1,-1,5427,2922
5100540,1,1,2153,2054
5100560,-1,0,1078,959
5100600,0,1,8203,8020
5100660,1,1,3641,4299
5100690,-1,-1,3914,3836
5100720,0,1,1066,679
5100750,1,1,2138,1924
5100780,1,1,4478,4471
5100810,1,1,34130,40192
5100840,0,1,48050,59820
5100870,-1,0,1766,1995
5100930,0,1,607,597
5100960,-1,1,2694,2837
5100990,0,0,972,1064
5101020,-1,-1,714,615
5101050,0,1,5067,8202
5101080,1,1,1141,1364
5101110,1,1,8299,5876
5101140,-1,-1,3292,2189
5101170,1,1,3807,4394
5101200,1,1,1564,1406
5101260,1,1,137646,186453
5101290,0,1,1356,2670
5101320,0,1,8685,11065
5101350,-1,0,1867,2042
5101380,1,1,2452,3588
5101410,1,0,1759,1128
5101440,0,0,6593,7352
5101470,-1,1,9248,13338
5101510,1,1,2163,3577
5101560,0,1,1207,1332
5101590,-1,-1,2560,2401
5101620,0,0,6370,5500
5101650,1,1,1749,2594
5101690,-1,0,2220,1644
5101710,-1,1,2205,3177
5101740,1,1,2771,2547
5101770,1,1,5821,5187
5101800,1,1,23434,20286
5101830,0,0,13412,18039
5101860,0,1,3509,6187
5101890,1,1,35934,51425
5101920,1,1,9062,7508
5101950,-1,-1,390,218
5101980,1,1,4099,4292
5102010,1,1,4557,5451
5102070,1,1,886,852
5102100,1,1,2733,4346
5102120,1,0,1536,2199
5102160,1,1,1617,1221
5102190,-1,-1,4303,3262
5102220,0,0,476,510
5102250,0,1,18131,78091
5102280,1,1,3840,4864
5102310,1,1,2195,1563
5102340,1,1,9403,8477
5102360,1,1,5437,7713
5102370,0,0,1909,1741
5102390,0,1,1490,3588
5102400,1,1,2830,2041
5102430,0,0,1282,1091
5102460,1,1,5103,4424
5102490,1,1,1340,1240
5102520,-1,0,8859,9674
5102580,1,1,2122,1898
5102610,0,0,2043,3156
5102640,1,1,32324,28843
5102670,1,1,36479,31425
5102710,1,1,2499,1668
5102730,1,1,1545,1302
5102760,0,0,829,789
5102790,1,1,2461,2165
5102820,0,1,3858,5109
5102850,-1,-1,3505,3438
5102880,0,0,2608,2752
5102910,-1,-1,6218,4275
5102940,1,1,9311,9182
5102980,-1,-1,2452,2058
5103000,1,1,17778,14610
5103030,0,0,2657,4266
5103060,1,1,2622,2134
5103090,1,1,5320,6446
5103130,1,1,45675,89332
5103150,-1,0,5194,4270
5103180,0,0,1497,1659
5103210,0,0,1008,866
5103240,-1,1,27736,23829
5103270,1,1,1288,1314
5103300,1,1,12925,13677
5103330,-1,0,13691,14235
5103370,-1,0,3168,2844
5103390,-1,0,9998,11852
5103420,-1,-1,4737,3979
5103460,-1,0,3758,3852
5103480,-1,-1,3883,3732
5103510,-1,0,5192,6007
5103520,-1,-1,5330,4505
5103600,1,1,2792,2750
5103640,0,1,14724,23597
5103660,0,1,15459,28386
5103690,0,1,2959,2679
5103710,1,1,9622,14284
5103750,1,1,1235,826
5103780,0,0,1506,1106
5103810,-1,-1,8288,5959
5103840,1,1,75926,68721
5103870,-1,0,4599,5385
5103900,-1,-1,7479,7264
5103930,0,1,2865,3161
5103950,0,1,716,806
5103980,1,1,2058,1703
5104020,1,1,7013,11607
5104050,0,1,3224,4370
5104080,-1,-1,8046,5889
5104110,-1,-1,4399,4220
5104150,0,1,10710,12607
5300001,-1,0,4905,4031
5300002,0,0,253,223
5300003,-1,1,5117,4905
5300030,0,1,4331,3377
5300060,-1,0,615,645
5300090,-1,0,117,109
5300150,-1,0,2842,2742
5300240,-1,0,4065,5292
5300280,-1,0,580,665
5300300,0,1,11802,15834
5300330,-1,0,3287,3694
5300380,-1,0,9946,11534
5300390,1,1,15007,19491
5300420,0,1,9867,11144
5300450,-1,-1,6,13
5300480,0,1,13849,18703
5300510,-1,1,89,95
5300570,0,1,1703,2178
5300630,-1,0,149,102
5300660,1,1,6151,4851
5300690,1,-1,1030,945
5300720,1,-1,683,848
5300750,-1,0,124,55
5300780,0,1,3207,3585
5300810,-1,0,2778,7097
5300840,1,1,641,503
5300870,-1,-1,186,175
5300950,0,1,1539,1309
5300960,0,1,1450,1611
5300990,-1,0,1407,1284
5301050,-1,-1,54,82
5301080,0,1,13366,10731
5301110,-1,0,10663,13127
5301140,-1,1,3471,3537
5301170,-1,1,2836,3028
5301200,1,1,1262,1408
5301230,0,0,3501,4529
5301260,-1,-1,1308,732
5301290,-1,0,1459,968
5301320,-1,0,3082,2574
5301350,-1,0,1111,857
5301380,0,1,48,23
5301410,1,1,13723,12818
5301440,-1,0,814,604
5301470,1,1,829,1354
5301500,-1,-1,210,154
5301560,1,1,255,153
5301590,0,1,944,796
5301630,-1,0,2602,1740
5301660,-1,0,928,539
5301680,-1,0,459,424
5301710,-1,0,205,144
5301800,-1,1,1079,969
5301830,-1,0,308,216
5301860,-1,-1,129,91
5301890,-1,0,341,181
5301920,0,1,368,236
5301950,-1,0,36,34
5301980,-1,0,653,414
5302010,-1,-1,459,609
5302040,0,0,793,427
5302070,-1,0,1634,2016
5302130,-1,1,969,1436
5302160,-1,-1,34,22
5302280,-1,0,4676,3920
5302310,0,1,4359,6074
5302340,-1,1,116,113
5302370,-1,0,1979,1886
5302400,0,1,20479,18225
5302460,-1,0,2764,3257
5302490,-1,1,2089,1394
5302520,-1,-1,136,100
5302550,0,1,384,339
5302610,0,1,2209,2409
5302640,-1,0,42,52
5302670,0,1,16998,19706
5302700,0,1,16766,25458
5302730,1,1,38,28
5302820,1,1,20091,22383
5302850,0,1,4442,4779
5302880,0,1,2562,3716
5302910,-1,1,1229,929
5302940,0,1,6457,7706
5302970,-1,0,915,898
5303000,-1,-1,199,116
5303030,0,1,128,76
5303090,0,1,1386,928
5303130,1,1,948,723
5303150,1,-1,2768,3644
5303180,0,-1,1149,1517
5303210,-1,0,1553,1831
5303240,-1,0,214,221
5303270,-1,0,36,43
5303300,-1,-1,95,154
5303330,-1,0,648,647
5303360,-1,0,180,112
5303440,-1,-1,294,127
5303510,1,0,1105,1167
5303540,1,1,17710,18386
5303570,-1,0,1198,1877
5303600,1,1,468,326
5303660,0,1,2400,1657
5303720,-1,-1,21,36
5303750,0,1,11166,20427
5303780,-1,0,87,51
5303810,-1,0,745,970
5303870,0,-1,59,28
5303930,0,1,12876,17550
5303960,0,1,23794,26646
5303990,-1,0,894,734
5304020,0,1,1549,1446
5304050,0,1,532,653
5304080,0,0,138,75
5304110,1,1,728,576
5304150,-1,0,159,60
5304170,-1,-1,1171,1665
5304200,-1,1,5004,8741
5304230,0,1,24121,27301
5304260,-1,1,1873,2408
5304290,-1,0,51,29
5304380,-1,0,708,467
5304410,0,1,226,204
5304470,0,1,7787,6507
5304500,-1,0,182,105
5304530,0,1,293,223
5304560,-1,0,2721,3207
5304590,0,1,410,245
5304620,0,1,2396,2930
5304650,0,-1,914,909
5304710,0,1,129,102
5304740,1,1,629,672
5304800,-1,0,222,157
5304830,0,1,616,488
5304860,0,1,9733,10854
5304890,-1,0,318,327
5304920,-1,0,7656,9588
5304950,0,0,2382,1857
5304980,0,1,3583,4493
5305010,-1,1,1429,1419
5305020,-1,0,769,562
5305040,0,0,81,19
5305130,-1,1,4749,5483
5305160,-1,0,1611,1400
5305190,-1,0,562,327
5305220,1,1,5933,8537
5305250,-1,1,667,516
5305280,1,1,1219,934
5305310,0,1,1984,1872
5305340,0,0,54,63
5305370,0,1,2204,3226
5305400,1,1,5015,6240
5305430,0,1,11692,15276
5305460,0,1,1453,1353
5305490,-1,0,636,813
5305520,0,0,493,451
5305550,-1,0,229,138
5305610,-1,0,1536,1057
5305640,-1,0,1357,1439
5305670,0,1,1751,1689
5305700,0,1,685,672
5305730,1,1,1894,2119
5305760,0,1,6562,5885
5305790,0,1,2378,2160
5305820,-1,1,68,61
5305850,1,1,13267,14792
5305880,0,0,254,174
5305910,0,1,18802,21452
5305940,0,1,6236,5506
5305970,-1,-1,170,112
5306000,1,1,437,214
5306060,0,1,1382,1019
5306090,-1,1,1041,623
5306120,-1,0,324,235
5306150,1,1,1102,1029
5306180,0,1,8556,9568
5306220,1,1,2482,1536
5306240,0,0,944,754
5306270,0,0,47,40
5306300,-1,1,598,385
5306330,-1,-1,71,85
5306360,-1,-1,122,29
5306390,1,0,260,195
5306420,0,1,913,589
5306450,-1,1,1490,2599
5306480,1,0,2886,4298
5306510,0,0,48,27
5306540,-1,0,267,188
5306570,1,1,7840,17604
5306600,1,1,338,310
5306630,0,1,62,132
5306660,-1,0,299,274
5306690,-1,0,9133,8883
5306750,0,0,828,733
5306780,-1,0,455,308
5306820,-1,1,5250,3715
5306840,-1,0,1845,1108
5306870,1,0,333,279
5306900,1,1,2796,2752
5306930,0,1,2163,2879
5306960,0,1,16932,22005
5306990,-1,0,289,202
5307020,0,1,1658,1024
5307050,0,1,316,172
5307080,1,0,2079,2950
5307110,-1,0,816,812
5307140,1,1,783,606
5307210,-1,0,663,571
5307230,1,1,11984,15318
5307260,-1,0,635,303
5307320,0,1,8667,12662
5307350,-1,0,1535,2805
5307380,-1,0,519,353
5307440,-1,0,2308,1419
5307470,0,1,1773,2271
5307530,1,0,10,26
5307560,-1,-1,337,183
5307620,1,0,1087,1759
5307650,-1,1,925,795
5307680,0,1,55,70
5307710,1,1,46565,49499
5307740,-1,1,3872,4229
5307770,0,1,3582,3609
5307800,-1,0,458,273
5307830,-1,0,2715,2736
5307860,-1,0,21,8
5307900,0,1,3970,4173
5307920,0,1,9956,9217
5307950,-1,-1,123,84
5307980,-1,0,110,56
5308020,-1,0,8033,9913
5308040,-1,0,4117,6837
5308070,-1,1,471,439
5308100,1,1,497,556
5308130,1,1,2137,2983
5308160,0,1,11173,9540
5308190,-1,0,2268,1321
5308220,0,1,238,217
5308250,0,1,31728,29095
5308280,-1,-1,140,75
5308310,-1,-1,229,155
5308340,-1,0,3992,4280
5308370,1,1,15,15
5308400,-1,-1,34,25
5308430,0,-1,19,6
5308460,1,1,1676,3221
5308490,-1,0,44,43
5308520,-1,0,1203,938
5308550,-1,1,1809,1893
5308580,-1,0,63,65
5308610,-1,1,6862,9578
5308670,1,-1,4833,6827
5308700,1,1,31763,28315
5308730,-1,1,242,178
5308760,-1,1,4928,8357
5308790,-1,0,278,191
5308820,-1,0,1488,1246
5308850,-1,0,198,148
5308910,-1,0,931,782
5308940,0,1,1218,1177
5308970,1,0,3437,4131
5309000,1,1,241,205
5309030,-1,0,713,658
5309060,0,1,186,231
5309100,-1,1,5642,6426
5309150,1,0,524,650
5309180,1,1,5091,5714
5309240,-1,0,176,272
5309270,0,1,18987,23031
5309300,-1,0,1691,1559
5309330,0,0,544,441
5309360,1,-1,1061,2421
5309390,-1,0,361,299
5309450,0,1,6437,5533
5309480,1,1,3428,3294
5309510,1,0,890,998
5309540,-1,0,2558,3171
5309570,-1,0,114,49
5309600,0,1,433,278
5309630,-1,1,273,363
5309660,0,1,6699,7107
5309690,-1,0,3613,2995
5309720,0,1,4350,5181
5309750,-1,0,959,427
5309780,-1,0,3427,3709
5309810,0,1,1386,1285
5309840,0,0,312,276
5309870,-1,0,520,338
5309900,-1,0,131,151
5309930,-1,1,776,654
5309990,-1,-1,245,163
5310020,1,1,87,79
5310050,-1,1,1500,2282
5310110,1,0,13661,15490
5310140,0,1,4109,5718
5310170,1,1,1205,1347
5400030,-1,-1,2787,2324
5400060,-1,0,11331,19000
5400090,-1,-1,5037,4178
5400120,-1,-1,2669,2039
5400150,-1,-1,4071,2965
5400180,-1,0,14290,12831
5400210,-1,-1,1640,1051
5400240,-1,-1,2156,1938
5400270,-1,-1,1399,1180
5400300,-1,-1,8846,6487
5400330,-1,-1,1280,839
5400360,-1,-1,1899,1681
5400390,-1,-1,6146,4962
5400420,-1,-1,3334,3255
5400450,-1,-1,4984,4064
5400480,-1,0,1976,2381
5400510,-1,-1,12263,10673
5400540,-1,-1,5114,4727
5400570,0,0,6579,9202
5400600,0,0,33082,26406
5400630,-1,-1,2927,2561
5400660,-1,-1,4382,3540
5400690,-1,-1,7884,5846
5400720,-1,-1,9057,8105
5400750,-1,-1,5993,4587
5400780,-1,-1,4635,4152
5400810,0,0,6578,3196
5400840,-1,0,10481,9216
5400870,-1,-1,4791,4154
5400900,-1,-1,6763,4200
5400930,-1,0,10146,11454
5400960,-1,-1,1969,1829
5400990,-1,-1,2167,2323
5401020,-1,-1,5077,3795
5401050,-1,0,6317,5367
5401080,-1,-1,1416,931
5401110,-1,-1,1456,1137
5401140,-1,-1,1534,1061
5401170,-1,-1,5383,4513
5401200,-1,-1,8569,9715
5401230,0,0,13708,12149
5401260,-1,-1,4987,4038
5401290,-1,-1,1866,1444
5401320,-1,-1,2963,2304
5401350,-1,-1,1934,1559
5401380,-1,-1,2747,2456
5401410,-1,-1,1391,978
5401440,-1,-1,1731,1309
5401470,-1,-1,4328,3785
5401500,-1,-1,7939,7135
5401530,-1,-1,2051,1396
5401560,-1,-1,3792,2554
5401590,-1,-1,1183,1025
5401620,-1,-1,14932,12860
5401650,-1,-1,5754,3977
5500013,-1,0,393,505
5500016,-1,-1,792,568
5500030,-1,1,673,722
5500060,-1,0,2000,1555
5500120,-1,-1,483,261
5500150,-1,-1,780,718
5500180,-1,-1,391,250
5500210,-1,0,595,606
5500240,-1,1,541,409
5500270,-1,0,1371,1580
5500300,-1,-1,1836,1531
5500330,-1,-1,963,1063
5500360,-1,0,3205,2350
5500390,-1,1,14022,13195
5500420,-1,1,784,1247
5500450,-1,-1,332,304
5500510,0,1,2381,1886
5500540,-1,0,3033,3339
5500570,-1,-1,519,416
5500600,-1,-1,890,829
5500630,-1,-1,737,562
5500720,-1,-1,1289,1698
5500750,-1,0,1222,955
5500780,-1,-1,569,587
5500810,-1,0,2931,2992
5500840,-1,-1,382,450
5500870,-1,0,1602,1201
5500900,1,0,519,370
5500960,-1,0,3360,3516
5500990,-1,0,714,912
5501020,-1,-1,424,399
5501050,1,1,7104,6700
5501080,-1,0,1182,1492
5501110,-1,-1,318,236
5501140,-1,0,1778,1618
5501170,-1,-1,321,244
5501230,-1,0,1126,769
5501260,0,1,1946,1729
5501310,-1,-1,547,413
5501350,-1,-1,1174,1219
5501470,-1,0,863,791
5501500,-1,-1,1014,828
5501530,-1,-1,263,157
5501560,1,1,595,332
5501590,-1,-1,957,723
5501650,-1,-1,163,182
5501680,-1,0,828,965
5501710,-1,0,460,771
5501740,-1,-1,1225,1029
5501770,0,1,7063,6912
5501800,0,1,1784,1614
5501830,-1,-1,742,410
5501890,-1,0,3432,3103
5501920,-1,-1,305,180
5502040,-1,-1,1001,834
5502070,0,0,512,390
5502100,-1,-1,1012,874
5502130,-1,-1,857,1019
5502160,-1,-1,1656,1326
5502340,-1,0,518,612
5502400,-1,-1,410,189
5502430,-1,0,820,1062
5502460,-1,-1,2672,3077
5502520,-1,0,1318,1199
5502550,-1,-1,4398,5211
5502580,-1,-1,358,366
5502610,-1,-1,718,623
5502640,-1,0,1242,1140
5502670,-1,0,1768,1345
5502700,-1,-1,822,673
5502730,-1,1,1306,946
5502760,-1,0,911,728
5502790,-1,-1,844,834
5502820,-1,0,1180,1227
5502880,-1,-1,597,393
5502910,0,1,1042,888
5502970,-1,-1,954,737
5503030,-1,-1,880,666
5503060,0,1,3029,2446
5503090,-1,0,1156,931
5503150,-1,0,947,807
5503180,-1,0,2916,3648
5503210,-1,0,2233,4396
5503240,-1,-1,645,511
5503270,-1,0,656,770
5503510,-1,-1,4016,3467
5503640,0,1,2432,2234
5503660,-1,-1,1627,1541
5503690,-1,0,1278,1271
5503750,-1,0,94,107
5503810,-1,0,562,380
5503840,-1,-1,1358,964
5503860,-1,0,1592,1187
5504020,-1,0,1716,1663
5504050,0,0,11492,10191
5504080,-1,-1,658,617
5504110,-1,0,1812,1862
5504170,-1,-1,447,332
5504200,-1,0,642,640
5504230,-1,0,821,1197
5504260,-1,0,751,435
5504290,-1,0,1996,3199
5504320,-1,-1,1959,1678
5504350,-1,-1,435,321
5504380,-1,-1,1032,554
5504410,-1,-1,317,380
5504440,-1,-1,1419,1849
5504500,-1,-1,808,822
5504530,-1,0,377,469
5504590,-1,-1,927,834
5504620,-1,0,442,499
5504650,-1,-1,1002,369
5504680,-1,1,7532,7146
5504720,-1,0,271,263
5504740,-1,0,2578,2797
5504770,0,1,677,486
5504800,0,1,938,847
5504830,0,1,3554,4506
5504860,-1,-1,673,452
5504890,-1,0,886,709
5504920,-1,0,1391,1606
5504960,-1,-1,1432,1370
5504980,-1,-1,736,455
5505100,-1,0,108,195
5505130,-1,0,436,575
5505160,-1,0,3415,3951
5505220,-1,0,742,563
5505250,-1,0,828,524
5505280,-1,-1,678,349
5505370,-1,-1,242,148
5505460,0,1,1300,1058
5505490,0,1,1284,1076
5505520,-1,-1,842,706
5505580,-1,-1,242,111
5505610,-1,0,2031,2161
5505640,-1,0,407,234
5505670,-1,0,982,877
5505730,-1,-1,692,376
5505820,0,1,19256,20830
5505880,-1,0,438,284
5505910,0,0,2326,2560
5505940,0,1,3195,3526
5505970,-1,-1,614,390
5506000,0,1,2618,2393
5506030,-1,0,3164,4744
5506060,-1,-1,1035,1577
5506090,-1,0,1602,1774
5506120,-1,0,1522,1366
5506140,-1,0,1411,1089
5506180,-1,-1,1694,2190
5506270,1,1,2023,1712
5506300,-1,-1,722,535
5506450,-1,0,555,397
5506480,-1,-1,634,515
5506540,-1,0,2507,3892
5506570,-1,0,1209,717
5506600,-1,-1,2022,3775
5506630,-1,0,3435,6173
5506660,-1,-1,1008,852
5506690,-1,0,3472,5497
5506750,-1,-1,834,587
5506780,-1,0,498,419
5506810,-1,1,392,387
5506840,-1,-1,763,688
5506870,-1,-1,966,750
5506960,-1,-1,360,443
5507020,-1,1,10368,9857
5507050,-1,0,1747,1900
5507170,-1,0,532,665
5507230,-1,-1,289,310
5507260,-1,0,933,767
5507290,-1,0,3434,3489
5507320,0,1,18155,18654
5507380,-1,-1,1850,1731
5507410,-1,0,1119,943
5507440,-1,-1,1522,1252
5507470,-1,-1,2337,5168
5507500,-1,0,451,762
5507530,0,1,8274,6272
5507560,-1,-1,327,229
5507590,-1,0,1275,822
5507620,-1,1,1439,2039
5507650,-1,0,907,1457
